,Decimal Latitude,Decimal Longitude,Catalog Number,Scientific Name,Family,Identified By,Collector,Collector Number,Event Date,Continent,Country,State/Province,County,Locality,Habitat,Collection Code,Institution Code,Modified,ID,Occurrence ID,Collection,Image Size,File Size,Record,Link to this Item,Manifest,Full citation,Geodetic Datum,In public portfolios,Species Header,Accepted Name,Collector and Date,Location,Notes,Type Status,Publication
0,,,1442249,"
Cirsium palustre
",Asteraceae,,Michael J. Oldham,17544b,,North America,Canada,Ontario,,Contact UM Herbarium,,Angiosperms,MICH,2018-12-25,cfd0c3e5-76f4-4777-9036-8050a839e7ca,cfd0c3e5-76f4-4777-9036-8050a839e7ca,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,1011 KB,1442249,"

https://quod.lib.umich.edu/h/herb00ic/x-1442249/mich-v-1442249

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1442249:MICH-V-1442249

content_copy


","


""Cirsium palustre"". 
https://quod.lib.umich.edu/h/herb00ic/x-1442249/mich-v-1442249.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1442250,"
Cirsium palustre
",Asteraceae,,Michael J. Oldham,17675,,North America,Canada,Ontario,,Contact UM Herbarium,,Angiosperms,MICH,2018-12-25,a2aa347d-04e9-4846-844e-b2c956d02d0c,a2aa347d-04e9-4846-844e-b2c956d02d0c,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,737 KB,1442250,"

https://quod.lib.umich.edu/h/herb00ic/x-1442250/mich-v-1442250

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1442250:MICH-V-1442250

content_copy


","


""Cirsium palustre"". 
https://quod.lib.umich.edu/h/herb00ic/x-1442250/mich-v-1442250.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1442251,"
Cirsium palustre
",Asteraceae,,Alma L. Moldenke,29157,,North America,USA,New York,,Contact UM Herbarium,,Angiosperms,MICH,2018-12-25,218ce725-ec10-40c7-82f2-2c5607269d59,218ce725-ec10-40c7-82f2-2c5607269d59,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,608 KB,1442251,"

https://quod.lib.umich.edu/h/herb00ic/x-1442251/mich-v-1442251

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1442251:MICH-V-1442251

content_copy


","


""Cirsium palustre"". 
https://quod.lib.umich.edu/h/herb00ic/x-1442251/mich-v-1442251.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.0212620000,-86.9815610000,1469024,Ribes triste,Grossulariaceae,,Robert J. VandeKopple,99,1976-07-04,North America,USA,Michigan,Delta,ca. 7 miles N. of Rapid River.,"Widely present in moist woods dominated by red maple, yellow birch, and hemlock. Growing with Cirsium palustre, Equisetum arvense, Clintonia borealis, and Aralia nudicaulis",Angiosperms,MICH,2016-3-05,de182010-566e-43ae-abd0-2f81e8d55e98,de182010-566e-43ae-abd0-2f81e8d55e98,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,429 KB,1469024,"

https://quod.lib.umich.edu/h/herb00ic/x-1469024/mich-v-1469024

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1469024:MICH-V-1469024

content_copy


","


""Ribes triste"". 
https://quod.lib.umich.edu/h/herb00ic/x-1469024/mich-v-1469024.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.0627260000,-84.7974810000,1484666,Carex interior,Cyperaceae,Anton A. Reznicek,Bradford S. Slaughter,920,2013-06-18,North America,USA,Michigan,Mackinac,W of East Lake Road.,"In northern white-cedar swamp. Collected from hummock. Associates: Abies balsamea, Alnus incana, Carex disperma, Cirsium palustre, Coptis trifolia, Fragaria virginiana, Gaultheria procumbens, Linnaea borealis, Picea mariana, Polygala paucifolia, Rosa acicularis,Thuja occidentalis.",Angiosperms,MICH,2016-3-12,1fd1a7b7-497d-4306-81af-a329b560db50,1fd1a7b7-497d-4306-81af-a329b560db50,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,686 KB,1484666,"

https://quod.lib.umich.edu/h/herb00ic/x-1484666/mich-v-1484666

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1484666:MICH-V-1484666

content_copy


","


""Carex interior"". 
https://quod.lib.umich.edu/h/herb00ic/x-1484666/mich-v-1484666.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.6766440000,-86.9669880000,1485900,Astragalus neglectus,Fabaceae,Anton A. Reznicek,Bradford S. Slaughter,931,2013-06-20,North America,USA,Michigan,Delta,Peninsula Point.,"In narrow 10'-50' band at upper shoreline between broad, low, marly, cobbly beach flats and disturbed, heavily browsed boreal forest and sand beach ridges. Generally very weedy habitat. Associates: Calamagrostis canadensis, Centaurea stoebe, Cirsium palustre, Cynoglossum officinale, Daucus carota, Equisetum arvense, Juncus balticus, Leucanthemum vulgare, Medicago lupulina, Phleum pratense, Picea glauca, Poa pratensis, Populus balsamifera, Potentilla anserina, Prunella vulgaris, Solidago altissima, Thuja occidentalis, Verbascum thapsus, Vicia americana.",Angiosperms,MICH,2019-3-12,31bfc161-661d-44b6-b2e4-22c248cb9cc1,31bfc161-661d-44b6-b2e4-22c248cb9cc1,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,651 KB,1485900,"

https://quod.lib.umich.edu/h/herb00ic/x-1485900/mich-v-1485900

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1485900:MICH-V-1485900

content_copy


","


""Astragalus neglectus"". 
https://quod.lib.umich.edu/h/herb00ic/x-1485900/mich-v-1485900.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,44.0993333000,-86.3507500000,1514334,"
Cirsium palustre
",Asteraceae,Anton A. Reznicek,David C. Dister,526,2015-06-26,North America,USA,Michigan,Mason,no named locality for catalog no: 151334,ca. 70 plants ; 5.5 ft tall; sunny mucky/springy opening; white cedar/hemlock swamp,Angiosperms,MICH,2021-3-25,af5d8722-07fc-462c-be8e-396bc3293223,af5d8722-07fc-462c-be8e-396bc3293223,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,497 KB,1514334,"

https://quod.lib.umich.edu/h/herb00ic/x-1514334/mich-v-1514334

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1514334:MICH-V-1514334

content_copy


","


""Cirsium palustre"". 
https://quod.lib.umich.edu/h/herb00ic/x-1514334/mich-v-1514334.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,47.3826000000,-88.0258900000,1517553,Elymus glaucus,Poaceae,,Janet K. Marr,4232,2016-07-22,North America,USA,Michigan,Keweenaw,"SW of town of Lac La Belle on north side of Gay-Lac La Belle Road, Haven Falls","On east side of waterfall; near base of falls, on east vegetated edge of eroded slope/trail that heads up to top of waterfall; associates include Acer saccharum, Picea glauca, Quercus rubra, Betula papyrifera, Prunus virginiana, Centaurea sp., Cirsium palustre, Anthoxanthum odoratum, Hieracium sp.",Angiosperms,MICH,2019-3-12,b12d9dd4-3b01-44b8-9c79-849e9ac2ca00,b12d9dd4-3b01-44b8-9c79-849e9ac2ca00,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,455 KB,1517553,"

https://quod.lib.umich.edu/h/herb00ic/x-1517553/mich-v-1517553

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1517553:MICH-V-1517553

content_copy


","


""Elymus glaucus"". 
https://quod.lib.umich.edu/h/herb00ic/x-1517553/mich-v-1517553.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.2074720000,-88.8072690000,1556771,Moneses uniflora,Ericaceae,Anton A. Reznicek,Liana N. May,201,2017-08-04,North America,USA,Michigan,Iron,"400 ft S of Forest Rd 3275, 0.5 mi east of juct. with Bart King Rd, Basswood Area. Ottawa National Forest Stand 09070300085001. NE1/4 of SE1/4 of Sec 16, T44N R36W","Under white spruce, fir, and tamarack in a low edge of the forest near an alder swamp. Associated species in clude Pteridium aquilinum, Gaultheria procumbens, Cirsium palustre, Picea glauca, and Larix laricina.",Angiosperms,MICH,2021-10-05,71964f5d-72d5-4755-9acb-1f86ff69b7f9,71964f5d-72d5-4755-9acb-1f86ff69b7f9,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,327 KB,1556771,"

https://quod.lib.umich.edu/h/herb00ic/x-1556771/mich-v-1556771

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1556771:MICH-V-1556771

content_copy


","


""Moneses uniflora"". 
https://quod.lib.umich.edu/h/herb00ic/x-1556771/mich-v-1556771.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",WGS84,,,,,,,,
0,44.6480540000,-85.5205140000,1558757,"
Cirsium palustre
",Asteraceae,A. A. Reznicek,Bradford S. Slaughter,1854,2017-06-22,North America,USA,Michigan,Grand Traverse,"Howard and Mary Dunn Edwards Nature Preserve, 0.5 km  E of S Garfield Rd., 0.4 km S of Arbutus Lake. T26N R10W S16 SE1/4",Northern white-cedar swamp and along cold spring-fed stream,Angiosperms,MICH,2019-11-20,d46c1683-863f-4c25-88f4-166ee6b60d56,d46c1683-863f-4c25-88f4-166ee6b60d56,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,484 KB,1558757,"

https://quod.lib.umich.edu/h/herb00ic/x-1558757/mich-v-1558757

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1558757:MICH-V-1558757

content_copy


","


""Cirsium palustre"". 
https://quod.lib.umich.edu/h/herb00ic/x-1558757/mich-v-1558757.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,84.0547000000,44.5180400000,1561768,"
Cirsium palustre
",Asteraceae,,Liana N. May,185,2017-06-26,North America,USA,Michigan,Oscoda,0.4 mi S of E Hughes Lake Rd and 3.65 mi east of M-33. 30 mi south of Mio in the Huron National Forest. Stand #09040500198026. T25N R03E Sec34 SW 1/4 of NE 1/4,,Angiosperms,MICH,2022-11-08,625c0466-4733-48e5-a6b5-848e1cad0b2a,625c0466-4733-48e5-a6b5-848e1cad0b2a,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,616 KB,1561768,"

https://quod.lib.umich.edu/h/herb00ic/x-1561768/mich-v-1561768

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1561768:MICH-V-1561768

content_copy


","


""Cirsium palustre"". 
https://quod.lib.umich.edu/h/herb00ic/x-1561768/mich-v-1561768.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",WGS84,,,,,,,,
0,,,16061,Rhabdospora cirsiella,Sphaeropsidaceae,,H. Sydow,,1932-05-14,Europe,Germany,,,"Sophienstadt and Prenden, between, Kreis Niederbarnim, Brandenburg",On dry stems of Cirsium palustre,Fungi,MICH,2016-3-08,80e2f923-c410-4f6e-a6a5-2adb7492ec8b,80e2f923-c410-4f6e-a6a5-2adb7492ec8b,"
University of Michigan Herbarium Catalog Collection
",,,16061,"

https://quod.lib.umich.edu/h/herb00ic/x-16061/1

content_copy


",,"


""Rhabdospora cirsiella"". 
https://quod.lib.umich.edu/h/herb00ic/x-16061/1.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,Isotype,
0,45.8584000000,-84.8690000000,1103593,Thelypteris palustris,Thelypteridaceae,"Warren H. Wagner, Jr.",Edward G. Voss,16371,1994-07-01,North America,USA,Michigan,Mackinac,"St. Helena Island, near SW shore of","In thicket with Cirsium palustre, Calamagrostis canadensis, etc.",Pteridophytes,MICH,2016-3-07,dcfdb588-3318-46f1-9bfa-1c9d9f288e5b,dcfdb588-3318-46f1-9bfa-1c9d9f288e5b,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,645 KB,1103593,"

https://quod.lib.umich.edu/h/herb00ic/x-1103593/mich-v-1103593

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1103593:MICH-V-1103593

content_copy


","


""Thelypteris palustris"". 
https://quod.lib.umich.edu/h/herb00ic/x-1103593/mich-v-1103593.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1188244,Huperzia selago,Lycopodiaceae,,Janet K. Marr,3035,2003-08-13,North America,USA,Michigan,Delta,"Hiawatha National Forest; ca 19 km NE of Rapid River, soth of Haymeadow Creek","Cedar swamp; assoc. species: Sphagnum spp., Carex leptalea, Gymnocarpium dryopteris, Rubus pubescens, Cirsium palustre, Huperzia lucidula, Cinna latifolia, Lycopus uniflorus, Mitella nuda, Coptis trifolia",Pteridophytes,MICH,2019-3-12,e9ab595e-5686-425e-9ba1-52c549da3f61,e9ab595e-5686-425e-9ba1-52c549da3f61,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,455 KB,1188244,"

https://quod.lib.umich.edu/h/herb00ic/x-1188244/mich-v-1188244

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1188244:MICH-V-1188244

content_copy


","


""Huperzia selago"". 
https://quod.lib.umich.edu/h/herb00ic/x-1188244/mich-v-1188244.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,"Germany:  Sophienstadt and Prenden, between, Kreis Niederbarnim, Brandenburg",,,On dry stems of Cirsium palustre,"
University of Michigan Herbarium Fungus and Lichen Type Collection
",,MICH16061,,,Isotype of Rhabdospora cirsiella Syd.,MICH16061,Ann. Mycol. 34:399. 1936.,Rhabdospora cirsiella Syd.,H. Sydow  14 May 1932,,Sphaeropsidaceae
0,,,,,,,,,,,,,,,,,,,,,"Germany:  Sophienstadt and Prenden, between, Kreis Niederbarnim, Brandenburg",,,On dry stems of Cirsium palustre,"
University of Michigan Herbarium Fungus Collection Database
",,MICH16061,,,Isotype of Rhabdospora cirsiella Syd.,MICH16061,Ann. Mycol. 34:399. 1936.,Rhabdospora cirsiella Syd.,H. Sydow  14 May 1932,,Sphaeropsidaceae
0,45.6422310000,-85.0375610000,1005205,"
Conium maculatum
",Apiaceae,,Edward G. Voss,2177,1954-07-04,North America,USA,Michigan,Emmet,"Cross Village Tp., SW of Cross Village",Locally common between woods & gravel road,Angiosperms,MICH,2016-3-05,81686179-d63b-430c-92a3-bc8b2655a876,81686179-d63b-430c-92a3-bc8b2655a876,"
University of Michigan Herbarium Catalog Collection
",3744 x 5616,781 KB,1005205,"

https://quod.lib.umich.edu/h/herb00ic/x-1005205/mich-v-1005205a

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005205:MICH-V-1005205A

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005205/mich-v-1005205a.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.6422310000,-85.0375610000,1005205,"
Conium maculatum
",Apiaceae,,Edward G. Voss,2177,1954-07-04,North America,USA,Michigan,Emmet,"Cross Village Tp., SW of Cross Village",Locally common between woods & gravel road,Angiosperms,MICH,2016-3-05,81686179-d63b-430c-92a3-bc8b2655a876,81686179-d63b-430c-92a3-bc8b2655a876,"
University of Michigan Herbarium Catalog Collection
",3744 x 5616,633 KB,1005205,"

https://quod.lib.umich.edu/h/herb00ic/x-1005205/mich-v-1005205b

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005205:MICH-V-1005205B

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005205/mich-v-1005205b.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1005206,"
Conium maculatum
",Apiaceae,,Donald C. Drife,750,1982-06-14,North America,USA,Michigan,Ogemaw,rest area along northbound I-75,,Angiosperms,MICH,2016-3-05,35c9ccc4-732f-4f2b-a825-42ce60699627,35c9ccc4-732f-4f2b-a825-42ce60699627,"
University of Michigan Herbarium Catalog Collection
",3744 x 5616,738 KB,1005206,"

https://quod.lib.umich.edu/h/herb00ic/x-1005206/mich-v-1005206a

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005206:MICH-V-1005206A

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005206/mich-v-1005206a.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1005206,"
Conium maculatum
",Apiaceae,,Donald C. Drife,750,1982-06-14,North America,USA,Michigan,Ogemaw,rest area along northbound I-75,,Angiosperms,MICH,2016-3-05,35c9ccc4-732f-4f2b-a825-42ce60699627,35c9ccc4-732f-4f2b-a825-42ce60699627,"
University of Michigan Herbarium Catalog Collection
",3744 x 5616,514 KB,1005206,"

https://quod.lib.umich.edu/h/herb00ic/x-1005206/mich-v-1005206b

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005206:MICH-V-1005206B

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005206/mich-v-1005206b.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1005207,"
Conium maculatum
",Apiaceae,,William W. Brodovich,947,1991-06-24,North America,USA,Michigan,Washtenaw,Pittsfield Twp. T:03S R:06E S:17 Sub-S:S1/2 of SE1/4  Along north-south portion of drain south of Ann Arbor Airport,Dredge spoils of the drain,Angiosperms,MICH,2016-3-06,978f195b-3f9e-4c5e-a542-23441608e9f0,978f195b-3f9e-4c5e-a542-23441608e9f0,"
University of Michigan Herbarium Catalog Collection
",3744 x 5616,900 KB,1005207,"

https://quod.lib.umich.edu/h/herb00ic/x-1005207/mich-v-1005207a

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005207:MICH-V-1005207A

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005207/mich-v-1005207a.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1005207,"
Conium maculatum
",Apiaceae,,William W. Brodovich,947,1991-06-24,North America,USA,Michigan,Washtenaw,Pittsfield Twp. T:03S R:06E S:17 Sub-S:S1/2 of SE1/4  Along north-south portion of drain south of Ann Arbor Airport,Dredge spoils of the drain,Angiosperms,MICH,2016-3-06,978f195b-3f9e-4c5e-a542-23441608e9f0,978f195b-3f9e-4c5e-a542-23441608e9f0,"
University of Michigan Herbarium Catalog Collection
",3744 x 5616,953 KB,1005207,"

https://quod.lib.umich.edu/h/herb00ic/x-1005207/mich-v-1005207b

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005207:MICH-V-1005207B

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005207/mich-v-1005207b.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1005763,"
Conium maculatum
",Apiaceae,Anton A. Reznicek,Dana L. Richter,499,2011-07-04,North America,USA,Michigan,Houghton,Hancock-near Franklin. Off campus drive.,Old house area.,Angiosperms,MICH,2016-3-10,6cd947b0-4a8d-42c6-9d6a-5c70ae3b298b,6cd947b0-4a8d-42c6-9d6a-5c70ae3b298b,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,857 KB,1005763,"

https://quod.lib.umich.edu/h/herb00ic/x-1005763/mich-v-1005763a

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005763:MICH-V-1005763A

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005763/mich-v-1005763a.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1005763,"
Conium maculatum
",Apiaceae,Anton A. Reznicek,Dana L. Richter,499,2011-07-04,North America,USA,Michigan,Houghton,Hancock-near Franklin. Off campus drive.,Old house area.,Angiosperms,MICH,2016-3-10,6cd947b0-4a8d-42c6-9d6a-5c70ae3b298b,6cd947b0-4a8d-42c6-9d6a-5c70ae3b298b,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,801 KB,1005763,"

https://quod.lib.umich.edu/h/herb00ic/x-1005763/mich-v-1005763b

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1005763:MICH-V-1005763B

content_copy


","


""Conium maculatum"". 
https://quod.lib.umich.edu/h/herb00ic/x-1005763/mich-v-1005763b.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
